FIPS,Class,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Green,Libertarian,Constitution,Independent American,Personal Choice,Socialist Workers,Socialist,Write-ins,State1,State2,State3,State4,State5,State6,State7
fips,class,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18
31079,1,Hall,County,20140,7790,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31081,1,Hamilton,County,4840,1342,3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31083,1,Harlan,County,1757,428,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31085,1,Hayes,County,533,88,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31087,1,Hitchcock,County,1483,371,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31089,1,Holt,County,4921,1025,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31091,1,Hooker,County,402,69,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31093,1,Howard,County,2866,926,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31095,1,Jefferson,County,3418,1366,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31097,1,Johnson,County,2057,910,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31099,1,Kearney,County,3163,820,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31101,1,Keith,County,4051,1063,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31103,1,Keya Paha,County,481,74,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31105,1,Kimball,County,1680,447,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31107,1,Knox,County,4027,1147,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31109,1,Lancaster,County,126352,68046,58306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31111,1,Lincoln,County,15583,5298,10285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31113,1,Logan,County,433,76,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31115,1,Loup,County,357,76,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31117,1,McPherson,County,293,40,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31119,1,Madison,County,13835,3746,10089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31121,1,Merrick,County,3487,996,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31123,1,Morrill,County,2197,522,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31125,1,Nance,County,1608,540,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31127,1,Nemaha,County,3217,1316,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31129,1,Nuckolls,County,2182,650,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31131,1,Otoe,County,6943,2876,4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31133,1,Pawnee,County,1343,482,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31135,1,Perkins,County,1388,297,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31137,1,Phelps,County,4374,1006,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31139,1,Pierce,County,3414,698,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31141,1,Platte,County,13402,3601,9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31143,1,Polk,County,2438,618,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31145,1,Red Willow,County,4906,1214,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31147,1,Richardson,County,3724,1412,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31149,1,Rock,County,786,103,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31151,1,Saline,County,4942,2555,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31153,1,Sarpy,County,70678,29996,40682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31155,1,Saunders,County,10275,3728,6547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31157,1,Scotts Bluff,County,14316,5017,9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31159,1,Seward,County,7540,2776,4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31161,1,Sheridan,County,2475,489,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,1,Sherman,County,1519,559,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31165,1,Sioux,County,731,126,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31167,1,Stanton,County,2639,660,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31169,1,Thayer,County,2648,906,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31171,1,Thomas,County,413,61,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,1,Thurston,County,2229,1329,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31175,1,Valley,County,2193,594,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31177,1,Washington,County,10165,3505,6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31179,1,Wayne,County,3677,1193,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31181,1,Webster,County,1727,524,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31183,1,Wheeler,County,450,91,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31185,1,York,County,6320,1594,4726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32001,1,Churchill,County,10163,2013,7069,0,0,0,665,0,0,0,0,0,416,0,0,0,0,0,0
32003,1,Clark,County,677692,338629,277459,0,0,0,30929,0,0,0,0,0,30675,0,0,0,0,0,0
32005,1,Douglas,County,25790,6952,16644,0,0,0,1137,0,0,0,0,0,1057,0,0,0,0,0,0
32007,1,Elko,County,15837,2653,11840,0,0,0,882,0,0,0,0,0,462,0,0,0,0,0,0
32009,1,Esmeralda,County,434,62,308,0,0,0,38,0,0,0,0,0,26,0,0,0,0,0,0
32011,1,Eureka,County,804,87,636,0,0,0,48,0,0,0,0,0,33,0,0,0,0,0,0
32013,1,Humboldt,County,5691,1124,3876,0,0,0,412,0,0,0,0,0,279,0,0,0,0,0,0
32015,1,Lander,County,2149,361,1567,0,0,0,136,0,0,0,0,0,85,0,0,0,0,0,0
32017,1,Lincoln,County,2130,347,1532,0,0,0,162,0,0,0,0,0,89,0,0,0,0,0,0
32019,1,Lyon,County,21273,5404,13703,0,0,0,1406,0,0,0,0,0,760,0,0,0,0,0,0
32021,1,Mineral,County,2020,612,1059,0,0,0,193,0,0,0,0,0,156,0,0,0,0,0,0
32023,1,Nye,County,17266,5267,9561,0,0,0,1634,0,0,0,0,0,804,0,0,0,0,0,0
32027,1,Pershing,County,1858,396,1194,0,0,0,161,0,0,0,0,0,107,0,0,0,0,0,0
32029,1,Storey,County,2310,673,1375,0,0,0,165,0,0,0,0,0,97,0,0,0,0,0,0
32031,1,Washoe,County,185567,73164,93778,0,0,0,9486,0,0,0,0,0,9139,0,0,0,0,0,0
32033,1,White Pine,County,3688,826,2567,0,0,0,185,0,0,0,0,0,110,0,0,0,0,0,0
32510,1,Carson City,City,23133,7510,13488,0,0,0,1153,0,0,0,0,0,982,0,0,0,0,0,0
34001,1,Atlantic,County,105634,61464,42378,0,270,577,0,0,0,0,71,0,319,151,56,89,182,77,0
34003,1,Bergen,County,352137,201870,144709,0,2650,1200,0,0,0,0,156,0,355,544,85,152,146,270,0
34005,1,Burlington,County,205255,121211,82374,0,348,594,0,0,0,0,70,0,172,117,48,72,82,167,0
34007,1,Camden,County,214381,148925,62734,0,1228,590,0,0,0,0,76,0,44,261,63,66,178,216,0
34009,1,Cape May,County,43072,19965,22281,0,200,234,0,0,0,0,25,0,98,116,10,22,66,55,0
34011,1,Cumberland,County,49213,31367,16795,0,175,274,0,0,0,0,34,0,97,93,16,76,40,246,0
34013,1,Essex,County,270724,213404,53009,0,792,1028,0,0,0,0,169,0,118,1295,73,396,215,225,0
34015,1,Gloucester,County,129934,74271,52591,0,1230,1474,0,0,0,0,42,0,27,152,10,41,22,74,0
34017,1,Hudson,County,176331,139910,32876,0,1395,1017,0,0,0,0,161,0,146,256,197,104,130,139,0
34019,1,Hunterdon,County,62799,24676,36000,0,401,660,0,0,0,0,48,0,75,399,127,45,183,185,0
34021,1,Mercer,County,144647,97964,43793,0,939,700,0,0,0,0,99,0,95,201,52,147,473,184,0
34023,1,Middlesex,County,281760,178686,97730,0,945,1412,0,0,0,0,250,0,433,1517,68,112,395,212,0
34025,1,Monmouth,County,268964,120154,144366,0,806,1291,0,0,0,0,156,0,732,674,209,143,191,242,0
34027,1,Morris,County,209848,93209,114078,0,513,793,0,0,0,0,120,0,146,324,34,55,144,432,0
34029,1,Ocean,County,236004,99362,132413,0,821,1428,0,0,0,0,120,0,39,689,788,101,113,130,0
34031,1,Passaic,County,162215,105286,54149,0,1092,618,0,0,0,0,283,0,151,194,54,153,115,120,0
34033,1,Salem,County,28649,15044,12555,0,201,259,0,0,0,0,35,0,70,108,179,98,45,55,0
34035,1,Somerset,County,136258,70264,63349,0,457,1035,0,0,0,0,136,0,173,220,32,44,360,188,0
34037,1,Sussex,County,66293,25212,38250,0,660,541,0,0,0,0,77,0,79,1050,52,38,114,220,0
34039,1,Union,County,187744,125635,58929,0,490,849,0,0,0,0,101,0,160,851,29,80,296,324,0
34041,1,Warren,County,42806,17904,24046,0,186,229,0,0,0,0,27,0,66,165,19,41,54,69,0
35001,1,Bernalillo,County,268978,144659,115514,0,0,0,0,8450,0,0,0,0,355,0,0,0,0,0,0
35003,1,Catron,County,2104,591,1376,0,0,0,0,135,0,0,0,0,2,0,0,0,0,0,0
35005,1,Chaves,County,20143,6566,12791,0,0,0,0,770,0,0,0,0,16,0,0,0,0,0,0
35006,1,Cibola,County,8157,4493,3256,0,0,0,0,404,0,0,0,0,4,0,0,0,0,0,0
35007,1,Colfax,County,5717,2737,2732,0,0,0,0,246,0,0,0,0,2,0,0,0,0,0,0
35009,1,Curry,County,13336,3818,9055,0,0,0,0,460,0,0,0,0,3,0,0,0,0,0,0
35011,1,De Baca,County,893,291,584,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
35013,1,Dona Ana,County,65115,36579,25145,0,0,0,0,3335,0,0,0,0,56,0,0,0,0,0,0
35015,1,Eddy,County,19010,6077,12255,0,0,0,0,675,0,0,0,0,3,0,0,0,0,0,0
35017,1,Grant,County,12829,7049,5255,0,0,0,0,522,0,0,0,0,3,0,0,0,0,0,0
35019,1,Guadalupe,County,2125,1396,656,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
35021,1,Harding,County,592,249,322,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
35023,1,Hidalgo,County,1890,892,909,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0
35025,1,Lea,County,16767,4006,12200,0,0,0,0,554,0,0,0,0,7,0,0,0,0,0,0
35027,1,Lincoln,County,9171,2950,5797,0,0,0,0,415,0,0,0,0,9,0,0,0,0,0,0
35028,1,Los Alamos,County,10556,4540,5743,0,0,0,0,264,0,0,0,0,9,0,0,0,0,0,0
35029,1,Luna,County,7383,3494,3471,0,0,0,0,417,0,0,0,0,1,0,0,0,0,0,0
35031,1,McKinley,County,21504,13004,7647,0,0,0,0,837,0,0,0,0,16,0,0,0,0,0,0
35033,1,Mora,County,2580,1803,705,0,0,0,0,71,0,0,0,0,1,0,0,0,0,0,0
35035,1,Otero,County,19761,6638,12084,0,0,0,0,1037,0,0,0,0,2,0,0,0,0,0,0
35037,1,Quay,County,3639,1385,2104,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
35039,1,Rio Arriba,County,15191,10071,4654,0,0,0,0,451,0,0,0,0,15,0,0,0,0,0,0
35041,1,Roosevelt,County,5861,1671,3917,0,0,0,0,266,0,0,0,0,7,0,0,0,0,0,0
35043,1,Sandoval,County,53735,25727,26079,0,0,0,0,1883,0,0,0,0,46,0,0,0,0,0,0
35045,1,San Juan,County,45756,14450,29270,0,0,0,0,2034,0,0,0,0,2,0,0,0,0,0,0
35047,1,San Miguel,County,11408,8308,2758,0,0,0,0,338,0,0,0,0,4,0,0,0,0,0,0
35049,1,Santa Fe,County,68575,49291,17456,0,0,0,0,1799,0,0,0,0,29,0,0,0,0,0,0
35051,1,Sierra,County,5047,1984,2790,0,0,0,0,271,0,0,0,0,2,0,0,0,0,0,0
35053,1,Socorro,County,7126,3745,3052,0,0,0,0,326,0,0,0,0,3,0,0,0,0,0,0
35055,1,Taos,County,15156,11373,3326,0,0,0,0,444,0,0,0,0,13,0,0,0,0,0,0
35057,1,Torrance,County,6388,2318,3782,0,0,0,0,284,0,0,0,0,4,0,0,0,0,0,0
35059,1,Union,County,1700,442,1193,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0
35061,1,Valencia,County,27599,13120,13381,0,0,0,0,1095,0,0,0,0,3,0,0,0,0,0,0
36001,1,Albany,County,131046,98432,30317,0,1102,826,0,0,0,0,0,52,317,0,0,0,0,0,0
36003,1,Allegany,County,16061,7635,8151,0,111,93,0,0,0,0,0,3,68,0,0,0,0,0,0
36005,1,Bronx,County,345227,321378,21618,0,1073,560,0,0,0,0,0,88,510,0,0,0,0,0,0
36007,1,Broome,County,77355,49814,26166,0,563,544,0,0,0,0,0,37,231,0,0,0,0,0,0
36009,1,Cattaraugus,County,28194,15654,12058,0,153,174,0,0,0,0,0,5,150,0,0,0,0,0,0
36011,1,Cayuga,County,29120,18067,10265,0,367,170,0,0,0,0,0,16,235,0,0,0,0,0,0
36013,1,Chautauqua,County,50694,29001,20869,0,289,325,0,0,0,0,0,13,197,0,0,0,0,0,0
36015,1,Chemung,County,33476,20682,12345,0,145,191,0,0,0,0,0,0,113,0,0,0,0,0,0
36017,1,Chenango,County,18111,10672,6956,0,178,159,0,0,0,0,0,11,135,0,0,0,0,0,0
36019,1,Clinton,County,28366,19439,8373,0,226,159,0,0,0,0,0,4,165,0,0,0,0,0,0
36021,1,Columbia,County,28490,19905,8154,0,191,149,0,0,0,0,0,9,82,0,0,0,0,0,0
36023,1,Cortland,County,18410,11166,6730,0,229,145,0,0,0,0,0,17,123,0,0,0,0,0,0
36025,1,Delaware,County,18066,11172,6606,0,137,90,0,0,0,0,0,0,61,0,0,0,0,0,0
36027,1,Dutchess,County,118256,77809,38607,0,639,704,0,0,0,0,0,27,470,0,0,0,0,0,0
36029,1,Erie,County,389578,265264,117861,0,2779,1993,0,0,0,0,0,0,1681,0,0,0,0,0,0
36031,1,Essex,County,15554,10094,5201,0,118,72,0,0,0,0,0,4,65,0,0,0,0,0,0
36033,1,Franklin,County,14911,9960,4708,0,98,73,0,0,0,0,0,4,68,0,0,0,0,0,0
36035,1,Fulton,County,18783,11122,7401,0,90,93,0,0,0,0,0,2,75,0,0,0,0,0,0
36037,1,Genesee,County,23048,11845,10745,0,148,215,0,0,0,0,0,11,84,0,0,0,0,0,0
36039,1,Greene,County,19956,12098,7544,0,112,110,0,0,0,0,0,2,90,0,0,0,0,0,0
36041,1,Hamilton,County,2975,1487,1449,0,18,14,0,0,0,0,0,0,7,0,0,0,0,0,0
36043,1,Herkimer,County,23481,14655,8421,0,122,153,0,0,0,0,0,4,126,0,0,0,0,0,0
36045,1,Jefferson,County,34137,21746,11882,0,178,169,0,0,0,0,0,8,154,0,0,0,0,0,0
36047,1,Kings,County,687587,598834,79504,0,5597,2126,0,0,0,0,0,239,1287,0,0,0,0,0,0
36049,1,Lewis,County,9697,5886,3662,0,57,35,0,0,0,0,0,3,54,0,0,0,0,0,0
36051,1,Livingston,County,24814,13462,10910,0,158,199,0,0,0,0,0,4,81,0,0,0,0,0,0
36053,1,Madison,County,26588,15732,10101,0,316,202,0,0,0,0,0,2,235,0,0,0,0,0,0
36055,1,Monroe,County,316748,209781,101323,0,2021,2432,0,0,0,0,0,106,1085,0,0,0,0,0,0
36057,1,Montgomery,County,17186,10957,5938,0,80,99,0,0,0,0,0,1,111,0,0,0,0,0,0
36059,1,Nassau,County,536658,342644,188430,0,2046,1928,0,0,0,0,0,108,1502,0,0,0,0,0,0
36061,1,New York,County,561636,487701,65699,0,4539,2790,0,0,0,0,0,219,688,0,0,0,0,0,0
36063,1,Niagara,County,83728,51592,30645,0,474,528,0,0,0,0,0,27,462,0,0,0,0,0,0
36065,1,Oneida,County,81586,50715,29059,0,801,462,0,0,0,0,0,27,522,0,0,0,0,0,0
36067,1,Onondaga,County,196165,133892,56997,0,2225,1097,0,0,0,0,0,102,1852,0,0,0,0,0,0
36069,1,Ontario,County,45726,25987,18838,0,308,383,0,0,0,0,0,7,203,0,0,0,0,0,0
36071,1,Orange,County,135843,88689,45128,0,707,788,0,0,0,0,0,26,505,0,0,0,0,0,0
36073,1,Orleans,County,13739,6884,6556,0,86,126,0,0,0,0,0,4,83,0,0,0,0,0,0
36075,1,Oswego,County,41703,25117,15404,0,533,293,0,0,0,0,0,17,339,0,0,0,0,0,0
36077,1,Otsego,County,23259,15114,7767,0,189,112,0,0,0,0,0,4,73,0,0,0,0,0,0
36079,1,Putnam,County,41441,24310,16549,0,202,235,0,0,0,0,0,10,135,0,0,0,0,0,0
36081,1,Queens,County,556899,468079,82169,0,3021,1912,0,0,0,0,0,248,1470,0,0,0,0,0,0
36083,1,Rensselaer,County,66073,45767,19310,0,432,391,0,0,0,0,0,0,173,0,0,0,0,0,0
36085,1,Richmond,County,148316,94843,51782,0,504,579,0,0,0,0,0,52,556,0,0,0,0,0,0
36087,1,Rockland,County,117220,77915,37955,0,500,454,0,0,0,0,0,73,323,0,0,0,0,0,0
36089,1,St. Lawrence,County,34818,24157,10092,0,235,178,0,0,0,0,0,13,143,0,0,0,0,0,0
36091,1,Saratoga,County,102626,66459,34728,0,522,622,0,0,0,0,0,26,269,0,0,0,0,0,0
36093,1,Schenectady,County,62462,43030,18273,0,436,444,0,0,0,0,0,24,255,0,0,0,0,0,0
36095,1,Schoharie,County,12802,7541,5048,0,89,78,0,0,0,0,0,6,40,0,0,0,0,0,0
36097,1,Schuyler,County,7734,4456,3107,0,74,53,0,0,0,0,0,4,40,0,0,0,0,0,0
36099,1,Seneca,County,12444,7345,4815,0,117,98,0,0,0,0,0,9,60,0,0,0,0,0,0
36101,1,Steuben,County,36882,20044,16240,0,210,223,0,0,0,0,0,20,145,0,0,0,0,0,0
36103,1,Suffolk,County,560740,354929,198683,0,2335,2632,0,0,0,0,0,131,2030,0,0,0,0,0,0
36105,1,Sullivan,County,26432,17427,8551,0,231,123,0,0,0,0,0,9,91,0,0,0,0,0,0
36107,1,Tioga,County,20624,11206,8995,0,149,164,0,0,0,0,0,5,105,0,0,0,0,0,0
36109,1,Tompkins,County,38034,27764,9059,0,716,325,0,0,0,0,0,0,170,0,0,0,0,0,0
36111,1,Ulster,County,77016,54455,20908,0,818,513,0,0,0,0,0,35,287,0,0,0,0,0,0
36113,1,Warren,County,28812,19347,9095,0,157,131,0,0,0,0,0,8,74,0,0,0,0,0,0
36115,1,Washington,County,22616,15228,7067,0,138,107,0,0,0,0,0,1,75,0,0,0,0,0,0
36117,1,Wayne,County,35730,18974,15973,0,255,299,0,0,0,0,0,12,217,0,0,0,0,0,0
36119,1,Westchester,County,359652,254723,100279,0,2068,1534,0,0,0,0,0,109,939,0,0,0,0,0,0
36121,1,Wyoming,County,15314,7475,7556,0,101,81,0,0,0,0,0,1,100,0,0,0,0,0,0
36123,1,Yates,County,9033,4772,4080,0,78,45,0,0,0,0,0,3,55,0,0,0,0,0,0
38001,1,Adams,County,1282,473,806,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
38003,1,Barnes,County,5531,3181,2329,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
38005,1,Benson,County,2166,1453,709,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
38007,1,Billings,County,573,160,412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38009,1,Bottineau,County,3531,1636,1875,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
38011,1,Bowman,County,1711,621,1086,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
38013,1,Burke,County,1020,360,657,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
38015,1,Burleigh,County,43053,19284,23538,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0
38017,1,Cass,County,73408,41480,31569,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0
38019,1,Cavalier,County,2071,1087,977,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
38021,1,Dickey,County,2532,1125,1399,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
38023,1,Divide,County,1162,592,567,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
38025,1,Dunn,County,2032,746,1283,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
38027,1,Eddy,County,1155,693,455,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
38029,1,Emmons,County,1873,709,1152,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
38031,1,Foster,County,1671,853,810,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
38033,1,Golden Valley,County,927,265,660,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
38035,1,Grand Forks,County,29750,16542,13101,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0
38037,1,Grant,County,1402,542,853,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
38039,1,Griggs,County,1332,704,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38041,1,Hettinger,County,1358,511,843,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
38043,1,Kidder,County,1327,613,706,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
38045,1,LaMoure,County,2203,1065,1125,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
38047,1,Logan,County,1062,446,610,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
38049,1,McHenry,County,2707,1359,1339,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
38051,1,McIntosh,County,1530,648,872,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
38053,1,McKenzie,County,3412,1229,2177,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
38055,1,McLean,County,4915,2357,2544,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
38057,1,Mercer,County,4452,1807,2627,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
38059,1,Morton,County,13550,6325,7135,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0
38061,1,Mountrail,County,3427,1745,1673,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
38063,1,Nelson,County,1669,993,670,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
38065,1,Oliver,County,1006,446,555,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
38067,1,Pembina,County,3259,1672,1579,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
38069,1,Pierce,County,2175,1027,1136,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
38071,1,Ramsey,County,5013,2766,2229,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
38073,1,Ransom,County,2429,1669,755,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
38075,1,Renville,County,1261,580,676,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
38077,1,Richland,County,7613,4445,3135,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
38079,1,Rolette,County,4573,3662,902,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
38081,1,Sargent,County,2012,1321,679,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
38083,1,Sheridan,County,824,299,521,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
38085,1,Sioux,County,1153,963,185,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
38087,1,Slope,County,445,149,294,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
38089,1,Stark,County,11535,4110,7393,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
38091,1,Steele,County,1040,641,398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38093,1,Stutsman,County,9484,4800,4654,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
38095,1,Towner,County,1177,699,472,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
38097,1,Traill,County,3913,2311,1589,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
38099,1,Walsh,County,4814,2645,2151,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
38101,1,Ward,County,25263,11230,13888,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0
38103,1,Wells,County,2361,982,1363,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
38105,1,Williams,County,9707,3142,6541,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
39001,1,Adams,County,10943,3924,6410,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39003,1,Allen,County,47808,17456,28817,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39005,1,Ashland,County,23859,8006,14260,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39007,1,Ashtabula,County,42601,21973,17780,2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39009,1,Athens,County,26928,17662,8066,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39011,1,Auglaize,County,22840,5417,16481,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39013,1,Belmont,County,30776,15021,14370,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39015,1,Brown,County,18080,6613,10473,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39017,1,Butler,County,166701,61933,97228,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39019,1,Carroll,County,12927,5154,6727,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39021,1,Champaign,County,18237,6565,10541,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39023,1,Clark,County,63770,30599,30220,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39025,1,Clermont,County,92874,29834,58220,4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39027,1,Clinton,County,17948,5730,11211,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39029,1,Columbiana,County,45467,20382,21884,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39031,1,Coshocton,County,15582,6457,8037,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39033,1,Crawford,County,19571,7197,11168,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39035,1,Cuyahoga,County,615474,427597,167263,20614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39037,1,Darke,County,25114,6649,17204,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39039,1,Defiance,County,17927,7314,9566,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39041,1,Delaware,County,96635,37374,55260,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
